Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Liechtenstein,LIE,1992,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,528
Liechtenstein,LIE,1991,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,497
Liechtenstein,LIE,1990,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,499
Liechtenstein,LIE,1989,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,556
Liechtenstein,LIE,1988,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,649
Liechtenstein,LIE,1987,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,754
Liechtenstein,LIE,1986,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,836
Liechtenstein,LIE,1985,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,864
Liechtenstein,LIE,1984,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,812
Liechtenstein,LIE,1983,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,715
Liechtenstein,LIE,1982,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,603
Liechtenstein,LIE,1981,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,521
Liechtenstein,LIE,1980,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,503
Liechtenstein,LIE,1979,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,540
Liechtenstein,LIE,1978,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,589
Liechtenstein,LIE,1977,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,621
Liechtenstein,LIE,1976,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,611
Liechtenstein,LIE,1975,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,614
Liechtenstein,LIE,1974,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,602
Liechtenstein,LIE,1973,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,579
Liechtenstein,LIE,1972,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,553
Liechtenstein,LIE,1971,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,527
Liechtenstein,LIE,1970,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,513
Liechtenstein,LIE,2018,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1100
Liechtenstein,LIE,2017,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1104
Liechtenstein,LIE,2016,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1107
Liechtenstein,LIE,2015,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1101
Liechtenstein,LIE,2014,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1106
Liechtenstein,LIE,2012,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1104
Liechtenstein,LIE,2011,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1079
Liechtenstein,LIE,2010,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1071
Liechtenstein,LIE,2009,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1061
Liechtenstein,LIE,2008,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1063
Liechtenstein,LIE,2007,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1062
Liechtenstein,LIE,2006,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1068
Liechtenstein,LIE,2005,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1084
Liechtenstein,LIE,2004,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1071
Liechtenstein,LIE,2003,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1048
Liechtenstein,LIE,2002,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1015
Liechtenstein,LIE,2001,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1000
Liechtenstein,LIE,2000,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1023
Liechtenstein,LIE,1999,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1049
Liechtenstein,LIE,1998,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1045
Liechtenstein,LIE,1997,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1055
Liechtenstein,LIE,1996,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1047
Liechtenstein,LIE,1995,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1048
Liechtenstein,LIE,1994,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1074
Liechtenstein,LIE,1993,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1121
Liechtenstein,LIE,1992,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1192
Liechtenstein,LIE,1991,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1272
Liechtenstein,LIE,1990,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1327
Liechtenstein,LIE,1989,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1355
Liechtenstein,LIE,1988,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1357
Liechtenstein,LIE,1987,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1334
Liechtenstein,LIE,1986,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1294
Liechtenstein,LIE,1985,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1243
Liechtenstein,LIE,1984,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1203
Liechtenstein,LIE,1983,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1184
Liechtenstein,LIE,1982,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1193
Liechtenstein,LIE,1981,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1228
Liechtenstein,LIE,1980,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1254
Liechtenstein,LIE,1979,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1250
Liechtenstein,LIE,1978,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1217
Liechtenstein,LIE,1977,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1146
Liechtenstein,LIE,1976,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1053
Liechtenstein,LIE,1975,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,981
Liechtenstein,LIE,1974,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,944
Liechtenstein,LIE,1973,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,935
Liechtenstein,LIE,1972,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,956
Liechtenstein,LIE,1971,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,995
Liechtenstein,LIE,1970,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1009
Liechtenstein,LIE,2018,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2218
Liechtenstein,LIE,2017,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2243
Liechtenstein,LIE,2016,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2210
Liechtenstein,LIE,2015,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2236
Liechtenstein,LIE,2014,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2214
Liechtenstein,LIE,2012,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2259
Liechtenstein,LIE,2011,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2253
Liechtenstein,LIE,2010,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2185
Liechtenstein,LIE,2009,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2189
Liechtenstein,LIE,2008,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2178
Liechtenstein,LIE,2007,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2128
Liechtenstein,LIE,2006,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2133
Liechtenstein,LIE,2005,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2144
Liechtenstein,LIE,2004,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2162
Liechtenstein,LIE,2003,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2125
Liechtenstein,LIE,2002,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2069
Liechtenstein,LIE,2001,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2057
Liechtenstein,LIE,2000,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2103
Liechtenstein,LIE,1999,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2135
Liechtenstein,LIE,1998,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2132
Liechtenstein,LIE,1997,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2089
Liechtenstein,LIE,1996,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1993
Liechtenstein,LIE,1995,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1948
Liechtenstein,LIE,1994,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1995
Liechtenstein,LIE,1993,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2119
Liechtenstein,LIE,1992,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2321
Liechtenstein,LIE,1991,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2546
Liechtenstein,LIE,1990,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2705
Liechtenstein,LIE,1989,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2766
Liechtenstein,LIE,1988,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2733
Liechtenstein,LIE,1987,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2593
Liechtenstein,LIE,1986,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2391
Liechtenstein,LIE,1985,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2219
Liechtenstein,LIE,1984,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2135
Liechtenstein,LIE,1983,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2134
Liechtenstein,LIE,1982,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2236
Liechtenstein,LIE,1981,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2399
Liechtenstein,LIE,1980,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2485
Liechtenstein,LIE,1979,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2469
Liechtenstein,LIE,1978,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2385
Liechtenstein,LIE,1977,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2247
Liechtenstein,LIE,1976,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2096
Liechtenstein,LIE,1975,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1996
Liechtenstein,LIE,1974,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1932
Liechtenstein,LIE,1973,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1896
Liechtenstein,LIE,1972,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1895
Liechtenstein,LIE,1971,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1916
Liechtenstein,LIE,1970,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1926
Liechtenstein,LIE,2018,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1118
Liechtenstein,LIE,2017,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1139
Liechtenstein,LIE,2016,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1103
Liechtenstein,LIE,2015,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1135
Liechtenstein,LIE,2014,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1108
Liechtenstein,LIE,2012,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1155
Liechtenstein,LIE,2011,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1174
Liechtenstein,LIE,2010,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1114
Liechtenstein,LIE,2009,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1128
Liechtenstein,LIE,2008,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1115
Liechtenstein,LIE,2007,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1066
Liechtenstein,LIE,2006,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1065
Liechtenstein,LIE,2005,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1060
Liechtenstein,LIE,2004,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1091
Liechtenstein,LIE,2003,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1077
Liechtenstein,LIE,2002,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1054
Liechtenstein,LIE,2001,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1057
Liechtenstein,LIE,2000,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1080
Liechtenstein,LIE,1999,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1086
Liechtenstein,LIE,1998,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1087
Liechtenstein,LIE,1997,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1034
Liechtenstein,LIE,1996,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,946
Liechtenstein,LIE,1995,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,900
Liechtenstein,LIE,1994,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,921
Liechtenstein,LIE,1993,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,998
Liechtenstein,LIE,1992,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1129
Liechtenstein,LIE,1991,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1274
Liechtenstein,LIE,1990,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1378
Liechtenstein,LIE,1989,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1411
Liechtenstein,LIE,1988,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1376
Liechtenstein,LIE,1987,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1259
Liechtenstein,LIE,1986,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1097
Liechtenstein,LIE,1985,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,976
Liechtenstein,LIE,1984,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,932
Liechtenstein,LIE,1983,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,950
Liechtenstein,LIE,1982,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1043
Liechtenstein,LIE,1981,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1171
Liechtenstein,LIE,1980,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1231
Liechtenstein,LIE,1979,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1219
Liechtenstein,LIE,1978,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1168
Liechtenstein,LIE,1977,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1101
Liechtenstein,LIE,1976,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1043
Liechtenstein,LIE,1975,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1015
Liechtenstein,LIE,1974,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,988
Liechtenstein,LIE,1973,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,961
Liechtenstein,LIE,1972,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,939
Liechtenstein,LIE,1971,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,921
Liechtenstein,LIE,1970,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,917
Liechtenstein,LIE,2019,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2018,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2017,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2016,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2015,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2014,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2013,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2012,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2011,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2010,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2009,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2008,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2007,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2006,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2005,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2004,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2003,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2002,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2001,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2000,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,1999,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,1998,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Liechtenstein,LIE,2018,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1527
Liechtenstein,LIE,2017,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1534
Liechtenstein,LIE,2016,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1543
Liechtenstein,LIE,2015,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1563
Liechtenstein,LIE,2014,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1607
Liechtenstein,LIE,2012,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1736
Liechtenstein,LIE,2011,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1748
Liechtenstein,LIE,2010,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1771
Liechtenstein,LIE,2009,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1772
Liechtenstein,LIE,2008,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1763
Liechtenstein,LIE,2007,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1705
Liechtenstein,LIE,2006,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1620
Liechtenstein,LIE,2005,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1616
Liechtenstein,LIE,2004,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1735
Liechtenstein,LIE,2003,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1641
Liechtenstein,LIE,2018,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,722
Liechtenstein,LIE,2017,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,735
Liechtenstein,LIE,2016,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,732
Liechtenstein,LIE,2015,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,746
Liechtenstein,LIE,2014,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,797
Liechtenstein,LIE,2012,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,880
Liechtenstein,LIE,2011,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,875
Liechtenstein,LIE,2010,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,868
Liechtenstein,LIE,2009,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,862
Liechtenstein,LIE,2008,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,880
Liechtenstein,LIE,2007,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,855
Liechtenstein,LIE,2006,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,819
Liechtenstein,LIE,2005,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,800
Liechtenstein,LIE,2004,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,875
Liechtenstein,LIE,2003,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,803
Liechtenstein,LIE,2018,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1560
Liechtenstein,LIE,2017,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1706
Liechtenstein,LIE,2016,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1729
Liechtenstein,LIE,2015,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1786
Liechtenstein,LIE,2014,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1780
Liechtenstein,LIE,2012,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1541
Liechtenstein,LIE,2011,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1550
Liechtenstein,LIE,2010,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1503
Liechtenstein,LIE,2009,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1370
Liechtenstein,LIE,2008,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1450
Liechtenstein,LIE,2007,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1464
Liechtenstein,LIE,2006,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1570
Liechtenstein,LIE,2005,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1526
Liechtenstein,LIE,2004,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1538
Liechtenstein,LIE,2003,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,1614
Liechtenstein,LIE,2018,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,671.5
Liechtenstein,LIE,2017,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,717
Liechtenstein,LIE,2016,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,711
Liechtenstein,LIE,2015,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,731
Liechtenstein,LIE,2014,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,717
Liechtenstein,LIE,2012,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,643
Liechtenstein,LIE,2011,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,640
Liechtenstein,LIE,2010,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,625
Liechtenstein,LIE,2009,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,592
Liechtenstein,LIE,2008,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,601
Liechtenstein,LIE,2007,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,600
Liechtenstein,LIE,2006,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,634
Liechtenstein,LIE,2005,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,634
Liechtenstein,LIE,2004,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,605
Liechtenstein,LIE,2003,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,661
Liechtenstein,LIE,2018,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,0
Liechtenstein,LIE,2012,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,0
Liechtenstein,LIE,2011,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,0
Liechtenstein,LIE,2010,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,0
Liechtenstein,LIE,2009,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,143
Liechtenstein,LIE,2008,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,124
Liechtenstein,LIE,2007,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,120
Liechtenstein,LIE,2006,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,138
Liechtenstein,LIE,2005,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,132
Liechtenstein,LIE,2004,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,127
Liechtenstein,LIE,2003,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,102
Liechtenstein,LIE,2018,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,0
Liechtenstein,LIE,2012,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,0
Liechtenstein,LIE,2011,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,0
Liechtenstein,LIE,2010,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,0
Liechtenstein,LIE,2009,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,52
Liechtenstein,LIE,2008,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,40
Liechtenstein,LIE,2007,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,42
Liechtenstein,LIE,2006,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,48
Liechtenstein,LIE,2005,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,47
Liechtenstein,LIE,2004,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,47
Liechtenstein,LIE,2003,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,34
Liechtenstein,LIE,2018,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,405.5
Liechtenstein,LIE,2017,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,381
Liechtenstein,LIE,2016,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,372
Liechtenstein,LIE,2015,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,393
Liechtenstein,LIE,2014,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,468
Liechtenstein,LIE,2018,"Enrolment in tertiary education, ISCED 6 programmes, female (number)",UIS.E.6.F,173.5
Liechtenstein,LIE,2017,"Enrolment in tertiary education, ISCED 6 programmes, female (number)",UIS.E.6.F,167
Liechtenstein,LIE,2016,"Enrolment in tertiary education, ISCED 6 programmes, female (number)",UIS.E.6.F,143
